,Date,Close
2062,10/19/2007,89.76
2061,10/18/2007,89.85
2060,10/17/2007,90.55
2059,10/16/2007,89.53
2058,10/15/2007,90.53
2057,10/12/2007,92.37
2056,10/11/2007,89.34
2055,10/10/2007,94.66
2054,10/9/2007,95.32
2053,10/8/2007,95.85
2052,10/5/2007,93.43
2051,10/4/2007,92.26
2050,10/3/2007,92.46
2049,10/2/2007,92.36
2048,10/1/2007,93.41
2047,9/28/2007,93.15
2046,9/27/2007,93.38
2045,9/26/2007,93.43
2044,9/25/2007,93.48
2043,9/24/2007,92.59
2042,9/21/2007,91.3
2041,9/20/2007,89.65
2040,9/19/2007,89
2039,9/18/2007,88.75
2038,9/17/2007,86.91
2037,9/14/2007,87.77
2036,9/13/2007,87.26
2035,9/12/2007,87.3
2034,9/11/2007,86.28
2033,9/10/2007,83.34
2032,9/7/2007,84.52
2031,9/6/2007,86.21
2030,9/5/2007,83.75
2029,9/4/2007,82.7
2028,8/31/2007,79.91
2027,8/30/2007,78.68
2026,8/29/2007,79.05
2025,8/28/2007,76.22
2024,8/27/2007,78.65
2023,8/24/2007,79.25
2022,8/23/2007,77.3
2021,8/22/2007,78.5
2020,8/21/2007,77.49
2019,8/20/2007,74.7
2018,8/17/2007,75.02
2017,8/16/2007,72.79
2016,8/15/2007,72.38
2015,8/14/2007,73.45
2014,8/13/2007,74.87
2013,8/10/2007,74.78
2012,8/9/2007,74.11
2011,8/8/2007,77.78
2010,8/7/2007,79.14
2009,8/6/2007,79
2008,8/3/2007,76.8
2007,8/2/2007,79.71
2006,8/1/2007,77.31
2005,7/31/2007,78.54
2004,7/30/2007,82.7
2003,7/27/2007,84.04
2002,7/26/2007,84.01
2001,7/25/2007,86.18
2000,7/24/2007,69.25
1999,7/23/2007,71.74
1998,7/20/2007,71.63
1997,7/19/2007,73.35
1996,7/18/2007,73.32
1995,7/17/2007,73.79
1994,7/16/2007,73.69
1993,7/13/2007,75.1
1992,7/12/2007,72.79
1991,7/11/2007,70.73
1990,7/10/2007,70.28
1989,7/9/2007,72.07
1988,7/6/2007,68.97
1987,7/5/2007,68.73
1986,7/3/2007,69.45
1985,7/2/2007,69.61
1984,6/29/2007,68.41
1983,6/28/2007,68.89
1982,6/27/2007,68.14
1981,6/26/2007,67.48
1980,6/25/2007,68.66
1979,6/22/2007,68.86
1978,6/21/2007,69.67
1977,6/20/2007,69.1
1976,6/19/2007,69.81
1975,6/18/2007,71.83
1974,6/15/2007,72.4
1973,6/14/2007,71.94
1972,6/13/2007,70.89
1971,6/12/2007,70.07
1970,6/11/2007,71.17
1969,6/8/2007,73.24
1968,6/7/2007,72.04
1967,6/6/2007,72.29
1966,6/5/2007,73.65
1965,6/4/2007,70.42
1964,6/1/2007,68.58
1963,5/31/2007,69.14
1962,5/30/2007,69.86
1961,5/29/2007,69.63
1960,5/25/2007,68.55
1959,5/24/2007,69.35
1958,5/23/2007,69
1957,5/22/2007,68.88
1956,5/21/2007,68.3
1955,5/18/2007,63.3
1954,5/17/2007,62.17
1953,5/16/2007,63.22
1952,5/15/2007,60.58
1951,5/14/2007,61.7
1950,5/11/2007,61.56
1949,5/10/2007,60.92
1948,5/9/2007,62.85
1947,5/8/2007,61.83
1946,5/7/2007,60.82
1945,5/4/2007,63.23
1944,5/3/2007,62.19
1943,5/2/2007,61.18
1942,5/1/2007,62.04
1941,4/30/2007,61.33
1940,4/27/2007,62.6
1939,4/26/2007,62.78
1938,4/25/2007,56.81
1937,4/24/2007,44.75
1936,4/23/2007,44.77
1935,4/20/2007,44.95
1934,4/19/2007,44.64
1933,4/18/2007,44.99
1932,4/17/2007,45.07
1931,4/16/2007,45.2
1930,4/13/2007,42.41
1929,4/12/2007,42.27
1928,4/11/2007,41.68
1927,4/10/2007,41.86
1926,4/9/2007,41.66
1925,4/5/2007,41.68
1924,4/4/2007,41.53
1923,4/3/2007,41.19
1922,4/2/2007,40.42
1921,3/30/2007,39.79
1920,3/29/2007,39.81
1919,3/28/2007,39.34
1918,3/27/2007,39.37
1917,3/26/2007,39.01
1916,3/23/2007,38.98
1915,3/22/2007,39.49
1914,3/21/2007,39.8
1913,3/20/2007,38.58
1912,3/19/2007,38.45
1911,3/16/2007,37.85
1910,3/15/2007,37.78
1909,3/14/2007,38.08
1908,3/13/2007,37.82
1907,3/12/2007,38.81
1906,3/9/2007,38.84
1905,3/8/2007,38.1
1904,3/7/2007,38.36
1903,3/6/2007,38.58
1902,3/5/2007,37.05
1901,3/2/2007,37.69
1900,3/1/2007,38.85
1899,2/28/2007,39.14
1898,2/27/2007,38.83
1897,2/26/2007,40.88
1896,2/23/2007,40.78
1895,2/22/2007,41
1894,2/21/2007,41.26
1893,2/20/2007,41.51
1892,2/16/2007,40.33
1891,2/15/2007,40.06
1890,2/14/2007,40.14
1889,2/13/2007,39.31
1888,2/12/2007,38.85
1887,2/9/2007,38.72
1886,2/8/2007,39.1
1885,2/7/2007,38.98
1884,2/6/2007,38.27
1883,2/5/2007,37.16
1882,2/2/2007,37.39
1881,2/1/2007,38.7
1880,1/31/2007,37.67
1879,1/30/2007,37.05
1878,1/29/2007,37.43
1877,1/26/2007,36.85
1876,1/25/2007,37.08
1875,1/24/2007,37.26
1874,1/23/2007,36.43
1873,1/22/2007,36.95
1872,1/19/2007,37.02
1871,1/18/2007,36.98
1870,1/17/2007,37.88
1869,1/16/2007,38.66
1868,1/12/2007,38.2
1867,1/11/2007,37.4
1866,1/10/2007,37.15
1865,1/9/2007,37.78
1864,1/8/2007,37.5
1863,1/5/2007,38.37
1862,1/4/2007,38.9
1861,1/3/2007,38.7
1860,12/29/2006,39.46
1859,12/28/2006,40.21
1858,12/27/2006,40.29
1857,12/26/2006,39.8
1856,12/22/2006,40.24
1855,12/21/2006,39.89
1854,12/20/2006,40.01
1853,12/19/2006,39.42
1852,12/18/2006,39.26
1851,12/15/2006,40.01
1850,12/14/2006,39.02
1849,12/13/2006,38.5
1848,12/12/2006,38.46
1847,12/11/2006,38.69
1846,12/8/2006,38.46
1845,12/7/2006,38.12
1844,12/6/2006,38.9
1843,12/5/2006,38.98
1842,12/4/2006,39.1
1841,12/1/2006,39.41
1840,11/30/2006,40.34
1839,11/29/2006,40.63
1838,11/28/2006,40.92
1837,11/27/2006,40.85
1836,11/24/2006,42.41
1835,11/22/2006,42.96
1834,11/21/2006,42.54
1833,11/20/2006,42.44
1832,11/17/2006,42.55
1831,11/16/2006,42.84
1830,11/15/2006,42.6
1829,11/14/2006,41.51
1828,11/13/2006,39.99
1827,11/10/2006,39.26
1826,11/9/2006,38.84
1825,11/8/2006,39.47
1824,11/7/2006,38.77
1823,11/6/2006,38.21
1822,11/3/2006,37.46
1821,11/2/2006,37.45
1820,11/1/2006,37.56
1819,10/31/2006,38.09
1818,10/30/2006,38.15
1817,10/27/2006,38.24
1816,10/26/2006,38.3
1815,10/25/2006,37.68
1814,10/24/2006,33.63
1813,10/23/2006,32.88
1812,10/20/2006,32.57
1811,10/19/2006,32.54
1810,10/18/2006,32.31
1809,10/17/2006,32.47
1808,10/16/2006,32.6
1807,10/13/2006,33.32
1806,10/12/2006,33.55
1805,10/11/2006,32.91
1804,10/10/2006,32.62
1803,10/9/2006,33.38
1802,10/6/2006,32.59
1801,10/5/2006,33.32
1800,10/4/2006,32.76
1799,10/3/2006,31.7
1798,10/2/2006,30.87
1797,9/29/2006,32.12
1796,9/28/2006,31.84
1795,9/27/2006,32.33
1794,9/26/2006,32.5
1793,9/25/2006,31.79
1792,9/22/2006,30.84
1791,9/21/2006,30.22
1790,9/20/2006,32.12
1789,9/19/2006,31.58
1788,9/18/2006,32.08
1787,9/15/2006,32.52
1786,9/14/2006,31.65
1785,9/13/2006,31.67
1784,9/12/2006,31.72
1783,9/11/2006,30.79
1782,9/8/2006,30.51
1781,9/7/2006,29.73
1780,9/6/2006,30.8
1779,9/5/2006,32.23
1778,9/1/2006,31.76
1777,8/31/2006,30.83
1776,8/30/2006,30.67
1775,8/29/2006,29.52
1774,8/28/2006,28.91
1773,8/25/2006,28.03
1772,8/24/2006,27.97
1771,8/23/2006,28.14
1770,8/22/2006,28.37
1769,8/21/2006,28.13
1768,8/18/2006,29.12
1767,8/17/2006,29.09
1766,8/16/2006,27.95
1765,8/15/2006,27.77
1764,8/14/2006,26.53
1763,8/11/2006,26.07
1762,8/10/2006,26.49
1761,8/9/2006,26.21
1760,8/8/2006,26.36
1759,8/7/2006,26.78
1758,8/4/2006,27.29
1757,8/3/2006,26.69
1756,8/2/2006,26.09
1755,8/1/2006,26.32
1754,7/31/2006,26.89
1753,7/28/2006,27.17
1752,7/27/2006,26.56
1751,7/26/2006,26.26
1750,7/25/2006,33.59
1749,7/24/2006,34.31
1748,7/21/2006,33.19
1747,7/20/2006,34.18
1746,7/19/2006,34.48
1745,7/18/2006,33.49
1744,7/17/2006,33.67
1743,7/14/2006,32.92
1742,7/13/2006,33.73
1741,7/12/2006,34.63
1740,7/11/2006,35.66
1739,7/10/2006,35.79
1738,7/7/2006,36.11
1737,7/6/2006,36.8
1736,7/5/2006,37.11
1735,7/3/2006,38.61
1734,6/30/2006,38.68
1733,6/29/2006,38.52
1732,6/28/2006,36.7
1731,6/27/2006,36.48
1730,6/26/2006,36.77
1729,6/23/2006,36.55
1728,6/22/2006,36.37
1727,6/21/2006,36.65
1726,6/20/2006,35.48
1725,6/19/2006,35.07
1724,6/16/2006,35.09
1723,6/15/2006,34.96
1722,6/14/2006,33.68
1721,6/13/2006,33.47
1720,6/12/2006,33.6
1719,6/9/2006,33.78
1718,6/8/2006,33.55
1717,6/7/2006,33.77
1716,6/6/2006,33.41
1715,6/5/2006,33.49
1714,6/2/2006,34.76
1713,6/1/2006,35.07
1712,5/31/2006,34.61
1711,5/30/2006,34.64
1710,5/26/2006,36.07
1709,5/25/2006,35.63
1708,5/24/2006,35.19
1707,5/23/2006,33.76
1706,5/22/2006,34.83
1705,5/19/2006,33.94
1704,5/18/2006,32.61
1703,5/17/2006,31.61
1702,5/16/2006,32.76
1701,5/15/2006,32.78
1700,5/12/2006,32.73
1699,5/11/2006,33.53
1698,5/10/2006,34.16
1697,5/9/2006,34.84
1696,5/8/2006,34.69
1695,5/5/2006,35.04
1694,5/4/2006,34.47
1693,5/3/2006,33.96
1692,5/2/2006,34.38
1691,5/1/2006,34.59
1690,4/28/2006,35.21
1689,4/27/2006,35.74
1688,4/26/2006,35.79
1687,4/25/2006,35.55
1686,4/24/2006,35.79
1685,4/21/2006,36.03
1684,4/20/2006,36.34
1683,4/19/2006,36.89
1682,4/18/2006,36.28
1681,4/17/2006,35.27
1680,4/13/2006,36.62
1679,4/12/2006,36.13
1678,4/11/2006,36.06
1677,4/10/2006,36.61
1676,4/7/2006,37.09
1675,4/6/2006,38.51
1674,4/5/2006,37.34
1673,4/4/2006,36.77
1672,4/3/2006,36.14
1671,3/31/2006,36.53
1670,3/30/2006,36.67
1669,3/29/2006,36.32
1668,3/28/2006,35.69
1667,3/27/2006,35.25
1666,3/24/2006,35.47
1665,3/23/2006,35.68
1664,3/22/2006,36
1663,3/21/2006,35.92
1662,3/20/2006,36.23
1661,3/17/2006,35.99
1660,3/16/2006,36.77
1659,3/15/2006,36.89
1658,3/14/2006,36.91
1657,3/13/2006,36.19
1656,3/10/2006,36.22
1655,3/9/2006,36.12
1654,3/8/2006,36.81
1653,3/7/2006,36.93
1652,3/6/2006,36.86
1651,3/3/2006,37.21
1650,3/2/2006,36.88
1649,3/1/2006,37.12
1648,2/28/2006,37.44
1647,2/27/2006,38.01
1646,2/24/2006,38.35
1645,2/23/2006,37.9
1644,2/22/2006,38.72
1643,2/21/2006,38.29
1642,2/17/2006,39.19
1641,2/16/2006,39.15
1640,2/15/2006,39.26
1639,2/14/2006,38.25
1638,2/13/2006,37.86
1637,2/10/2006,38.52
1636,2/9/2006,37.99
1635,2/8/2006,38.17
1634,2/7/2006,37.52
1633,2/6/2006,37.95
1632,2/3/2006,38.33
1631,2/2/2006,42.74
1630,2/1/2006,43.98
1629,1/31/2006,44.82
1628,1/30/2006,44.96
1627,1/27/2006,45.22
1626,1/26/2006,44.68
1625,1/25/2006,43.6
1624,1/24/2006,44.02
1623,1/23/2006,43.73
1622,1/20/2006,43.92
1621,1/19/2006,44.45
1620,1/18/2006,44.32
1619,1/17/2006,44
1618,1/13/2006,44.4
1617,1/12/2006,44.36
1616,1/11/2006,44.93
1615,1/10/2006,45.65
1614,1/9/2006,47.08
1613,1/6/2006,47.87
1612,1/5/2006,47.65
1611,1/4/2006,47.25
1610,1/3/2006,47.58
1609,12/30/2005,47.15
1608,12/29/2005,47.99
1607,12/28/2005,48.06
1606,12/27/2005,48.56
1605,12/23/2005,49.22
1604,12/22/2005,49.22
1603,12/21/2005,48.97
1602,12/20/2005,48.14
1601,12/19/2005,48.37
1600,12/16/2005,49.21
1599,12/15/2005,49.48
1598,12/14/2005,49.41
1597,12/13/2005,49.5
1596,12/12/2005,49.07
1595,12/9/2005,48.74
1594,12/8/2005,48.35
1593,12/7/2005,48.83
1592,12/6/2005,49.26
1591,12/5/2005,48.83
1590,12/2/2005,49.06
1589,12/1/2005,49
1588,11/30/2005,48.46
1587,11/29/2005,48.55
1586,11/28/2005,48.35
1585,11/25/2005,48.06
1584,11/23/2005,48.24
1583,11/22/2005,48.85
1582,11/21/2005,47.99
1581,11/18/2005,47.98
1580,11/17/2005,46.74
1579,11/16/2005,45.3
1578,11/15/2005,44.45
1577,11/14/2005,42.53
1576,11/11/2005,42.68
1575,11/10/2005,42.18
1574,11/9/2005,41.4
1573,11/8/2005,41.95
1572,11/7/2005,41.39
1571,11/4/2005,41.09
1570,11/3/2005,41.56
1569,11/2/2005,40.75
1568,11/1/2005,40.37
1567,10/31/2005,39.86
1566,10/28/2005,38.95
1565,10/27/2005,39.06
1564,10/26/2005,39.75
1563,10/25/2005,46.17
1562,10/24/2005,46.93
1561,10/21/2005,45.95
1560,10/20/2005,45.01
1559,10/19/2005,45.86
1558,10/18/2005,44.65
1557,10/17/2005,45.02
1556,10/14/2005,43.79
1555,10/13/2005,42.62
1554,10/12/2005,42.55
1553,10/11/2005,43.4
1552,10/10/2005,43.76
1551,10/7/2005,43.72
1550,10/6/2005,44.01
1549,10/5/2005,44.49
1548,10/4/2005,44.93
1547,10/3/2005,46.01
1546,9/30/2005,45.3
1545,9/29/2005,44.79
1544,9/28/2005,43.37
1543,9/27/2005,43.16
1542,9/26/2005,43.34
1541,9/23/2005,42.19
1540,9/22/2005,42.08
1539,9/21/2005,41.25
1538,9/20/2005,41.87
1537,9/19/2005,42.75
1536,9/16/2005,42.8
1535,9/15/2005,42.71
1534,9/14/2005,43.1
1533,9/13/2005,43.93
1532,9/12/2005,44.5
1531,9/9/2005,42.95
1530,9/8/2005,42.96
1529,9/7/2005,43.73
1528,9/6/2005,43.62
1527,9/2/2005,41.51
1526,9/1/2005,41.84
1525,8/31/2005,42.7
1524,8/30/2005,42.49
1523,8/29/2005,42.79
1522,8/26/2005,42.37
1521,8/25/2005,42.31
1520,8/24/2005,42.37
1519,8/23/2005,43.42
1518,8/22/2005,43.77
1517,8/19/2005,43.72
1516,8/18/2005,43.73
1515,8/17/2005,44.12
1514,8/16/2005,44.27
1513,8/15/2005,45.04
1512,8/12/2005,44.2
1511,8/11/2005,45.21
1510,8/10/2005,44.76
1509,8/9/2005,45.93
1508,8/8/2005,45.66
1507,8/5/2005,45.27
1506,8/4/2005,45.46
1505,8/3/2005,46.11
1504,8/2/2005,46.51
1503,8/1/2005,44.93
1502,7/29/2005,45.15
1501,7/28/2005,45.68
1500,7/27/2005,43.65
1499,7/26/2005,37.74
1498,7/25/2005,37.95
1497,7/22/2005,37.95
1496,7/21/2005,37.95
1495,7/20/2005,38.17
1494,7/19/2005,38.17
1493,7/18/2005,37.19
1492,7/15/2005,37.15
1491,7/14/2005,37.19
1490,7/13/2005,36.51
1489,7/12/2005,36.31
1488,7/11/2005,35.59
1487,7/8/2005,34.74
1486,7/7/2005,33.96
1485,7/6/2005,34.06
1484,7/5/2005,34.08
1483,7/1/2005,32.91
1482,6/30/2005,33.09
1481,6/29/2005,33.35
1480,6/28/2005,33.71
1479,6/27/2005,34.5
1478,6/24/2005,35.02
1477,6/23/2005,35.43
1476,6/22/2005,35.22
1475,6/21/2005,35.38
1474,6/20/2005,35.69
1473,6/17/2005,35.31
1472,6/16/2005,35.58
1471,6/15/2005,35.24
1470,6/14/2005,35.04
1469,6/13/2005,34.87
1468,6/10/2005,34.95
1467,6/9/2005,35.2
1466,6/8/2005,34.83
1465,6/7/2005,35.35
1464,6/6/2005,35.77
1463,6/3/2005,35.59
1462,6/2/2005,36.41
1461,6/1/2005,36.5
1460,5/31/2005,35.51
1459,5/27/2005,35.5
1458,5/26/2005,35.45
1457,5/25/2005,35.25
1456,5/24/2005,35.54
1455,5/23/2005,35.68
1454,5/20/2005,35.5
1453,5/19/2005,35.59
1452,5/18/2005,35.33
1451,5/17/2005,34.73
1450,5/16/2005,34.54
1449,5/13/2005,33.9
1448,5/12/2005,33.85
1447,5/11/2005,33.82
1446,5/10/2005,34.23
1445,5/9/2005,34.64
1444,5/6/2005,34.52
1443,5/5/2005,33.96
1442,5/4/2005,33.96
1441,5/3/2005,33.21
1440,5/2/2005,33.1
1439,4/29/2005,32.36
1438,4/28/2005,32.52
1437,4/27/2005,31.72
1436,4/26/2005,32.71
1435,4/25/2005,33.53
1434,4/22/2005,33.04
1433,4/21/2005,33.73
1432,4/20/2005,33.25
1431,4/19/2005,32.78
1430,4/18/2005,33
1429,4/15/2005,33.02
1428,4/14/2005,33.97
1427,4/13/2005,34.3
1426,4/12/2005,34.63
1425,4/11/2005,34.6
1424,4/8/2005,34.6
1423,4/7/2005,34.9
1422,4/6/2005,34.82
1421,4/5/2005,35.28
1420,4/4/2005,35
1419,4/1/2005,34.01
1418,3/31/2005,34.27
1417,3/30/2005,34.32
1416,3/29/2005,33.43
1415,3/28/2005,33.39
1414,3/24/2005,32.88
1413,3/23/2005,33.18
1412,3/22/2005,33.15
1411,3/21/2005,33.67
1410,3/18/2005,34.16
1409,3/17/2005,33.97
1408,3/16/2005,33.87
1407,3/15/2005,34.18
1406,3/14/2005,34.6
1405,3/11/2005,34.75
1404,3/10/2005,34.91
1403,3/9/2005,35.4
1402,3/8/2005,35.83
1401,3/7/2005,36.32
1400,3/4/2005,35.85
1399,3/3/2005,35.65
1398,3/2/2005,35.5
1397,3/1/2005,35.39
1396,2/28/2005,35.18
1395,2/25/2005,34.99
1394,2/24/2005,34.69
1393,2/23/2005,34.14
1392,2/22/2005,34.72
1391,2/18/2005,35.31
1390,2/17/2005,35.69
1389,2/16/2005,35.66
1388,2/15/2005,36.14
1387,2/14/2005,36.03
1386,2/11/2005,35.78
1385,2/10/2005,35.78
1384,2/9/2005,35.89
1383,2/8/2005,36.3
1382,2/7/2005,35.69
1381,2/4/2005,35.72
1380,2/3/2005,35.75
1379,2/2/2005,41.88
1378,2/1/2005,42.48
1377,1/31/2005,43.22
1376,1/28/2005,42.22
1375,1/27/2005,42.31
1374,1/26/2005,41.34
1373,1/25/2005,40.94
1372,1/24/2005,40.38
1371,1/21/2005,41.16
1370,1/20/2005,42.36
1369,1/19/2005,43.96
1368,1/18/2005,44.58
1367,1/14/2005,44.55
1366,1/13/2005,42.6
1365,1/12/2005,42.3
1364,1/11/2005,41.64
1363,1/10/2005,41.84
1362,1/7/2005,42.32
1361,1/6/2005,41.05
1360,1/5/2005,41.77
1359,1/4/2005,42.14
1358,1/3/2005,44.52
1357,12/31/2004,44.29
1356,12/30/2004,44.97
1355,12/29/2004,44.82
1354,12/28/2004,44.63
1353,12/27/2004,42.25
1352,12/23/2004,38.93
1351,12/22/2004,39.52
1350,12/21/2004,39.39
1349,12/20/2004,38.95
1348,12/17/2004,40.01
1347,12/16/2004,40.05
1346,12/15/2004,41
1345,12/14/2004,40.44
1344,12/13/2004,39.83
1343,12/10/2004,39.05
1342,12/9/2004,39.82
1341,12/8/2004,38.72
1340,12/7/2004,38.2
1339,12/6/2004,39.49
1338,12/3/2004,40.09
1337,12/2/2004,40.17
1336,12/1/2004,39.98
1335,11/30/2004,39.68
1334,11/29/2004,38.94
1333,11/26/2004,39.09
1332,11/24/2004,38.75
1331,11/23/2004,38.31
1330,11/22/2004,38.05
1329,11/19/2004,38.55
1328,11/18/2004,40.37
1327,11/17/2004,39.9
1326,11/16/2004,40.07
1325,11/15/2004,40.89
1324,11/12/2004,40.46
1323,11/11/2004,38.83
1322,11/10/2004,38.09
1321,11/9/2004,37.4
1320,11/8/2004,37.32
1319,11/5/2004,36.56
1318,11/4/2004,36.91
1317,11/3/2004,35.92
1316,11/2/2004,36.24
1315,11/1/2004,35.1
1314,10/29/2004,34.13
1313,10/28/2004,34.45
1312,10/27/2004,34.23
1311,10/26/2004,33.83
1310,10/25/2004,33.97
1309,10/22/2004,34.6
1308,10/21/2004,39.47
1307,10/20/2004,38.35
1306,10/19/2004,38.33
1305,10/18/2004,39.27
1304,10/15/2004,38.55
1303,10/14/2004,39.1
1302,10/13/2004,39.98
1301,10/12/2004,40.22
1300,10/11/2004,40.15
1299,10/8/2004,40
1298,10/7/2004,41.15
1297,10/6/2004,41.36
1296,10/5/2004,40.96
1295,10/4/2004,41.01
1294,10/1/2004,40.47
1293,9/30/2004,40.86
1292,9/29/2004,40.84
1291,9/28/2004,39.43
1290,9/27/2004,39.93
1289,9/24/2004,40.94
1288,9/23/2004,41.83
1287,9/22/2004,41.38
1286,9/21/2004,43.29
1285,9/20/2004,43.27
1284,9/17/2004,42.96
1283,9/16/2004,42.57
1282,9/15/2004,42.21
1281,9/14/2004,42.67
1280,9/13/2004,40.01
1279,9/10/2004,38.57
1278,9/9/2004,38.07
1277,9/8/2004,38.01
1276,9/7/2004,38.51
1275,9/3/2004,38.74
1274,9/2/2004,39.18
1273,9/1/2004,38.24
1272,8/31/2004,38.14
1271,8/30/2004,38.31
1270,8/27/2004,39.9
1269,8/26/2004,40.19
1268,8/25/2004,40.3
1267,8/24/2004,39.05
1266,8/23/2004,39.45
1265,8/20/2004,39.51
1264,8/19/2004,38.63
1263,8/18/2004,39.36
1262,8/17/2004,38.23
1261,8/16/2004,37.95
1260,8/13/2004,36.13
1259,8/12/2004,36.29
1258,8/11/2004,36.56
1257,8/10/2004,37.1
1256,8/9/2004,35.32
1255,8/6/2004,35.49
1254,8/5/2004,35.61
1253,8/4/2004,37.12
1252,8/3/2004,37.61
1251,8/2/2004,38.3
1250,7/30/2004,38.92
1249,7/29/2004,38.58
1248,7/28/2004,37.97
1247,7/27/2004,39.11
1246,7/26/2004,38.78
1245,7/23/2004,39.98
1244,7/22/2004,45.82
1243,7/21/2004,44.76
1242,7/20/2004,46.99
1241,7/19/2004,46.02
1240,7/16/2004,47.1
1239,7/15/2004,48.67
1238,7/14/2004,49.5
1237,7/13/2004,49.6
1236,7/12/2004,49.05
1235,7/9/2004,48.32
1234,7/8/2004,49.5
1233,7/7/2004,51
1232,7/6/2004,51.24
1231,7/2/2004,52.59
1230,7/1/2004,52.56
1229,6/30/2004,54.4
1228,6/29/2004,53.71
1227,6/28/2004,53.39
1226,6/25/2004,51.8
1225,6/24/2004,51.02
1224,6/23/2004,50.81
1223,6/22/2004,49
1222,6/21/2004,49.77
1221,6/18/2004,49.6
1220,6/17/2004,49.77
1219,6/16/2004,50.57
1218,6/15/2004,50.11
1217,6/14/2004,49.25
1216,6/10/2004,49.94
1215,6/9/2004,50.24
1214,6/8/2004,51.94
1213,6/7/2004,51.76
1212,6/4/2004,50.95
1211,6/3/2004,49.4
1210,6/2/2004,50.35
1209,6/1/2004,50.23
1208,5/28/2004,48.5
1207,5/27/2004,47.62
1206,5/26/2004,44.69
1205,5/25/2004,43.62
1204,5/24/2004,41.63
1203,5/21/2004,41.17
1202,5/20/2004,40.98
1201,5/19/2004,41.69
1200,5/18/2004,41.99
1199,5/17/2004,42.08
1198,5/14/2004,43.05
1197,5/13/2004,43.61
1196,5/12/2004,43.02
1195,5/11/2004,42.7
1194,5/10/2004,41.26
1193,5/7/2004,41.9
1192,5/6/2004,43.14
1191,5/5/2004,44.26
1190,5/4/2004,43.95
1189,5/3/2004,44.41
1188,4/30/2004,43.6
1187,4/29/2004,46.19
1186,4/28/2004,46.97
1185,4/27/2004,48
1184,4/26/2004,47.25
1183,4/23/2004,46.29
1182,4/22/2004,48.86
1181,4/21/2004,45.72
1180,4/20/2004,45.2
1179,4/19/2004,47.11
1178,4/16/2004,45.5
1177,4/15/2004,46.99
1176,4/14/2004,46.79
1175,4/13/2004,46.58
1174,4/12/2004,47.96
1173,4/8/2004,48.1
1172,4/7/2004,45.85
1171,4/6/2004,46.44
1170,4/5/2004,46.96
1169,4/2/2004,46.09
1168,4/1/2004,44.74
1167,3/31/2004,43.28
1166,3/30/2004,43.8
1165,3/29/2004,42.76
1164,3/26/2004,41.7
1163,3/25/2004,41.99
1162,3/24/2004,39.63
1161,3/23/2004,40.23
1160,3/22/2004,40.85
1159,3/19/2004,42.8
1158,3/18/2004,43.01
1157,3/17/2004,42.8
1156,3/16/2004,42.13
1155,3/15/2004,41.08
1154,3/12/2004,42.44
1153,3/11/2004,41.28
1152,3/10/2004,41.55
1151,3/9/2004,42.71
1150,3/8/2004,43.5
1149,3/5/2004,44.09
1148,3/4/2004,44.39
1147,3/3/2004,43.17
1146,3/2/2004,42.01
1145,3/1/2004,42.97
1144,2/27/2004,43.01
1143,2/26/2004,43.65
1142,2/25/2004,42.94
1141,2/24/2004,42.32
1140,2/23/2004,43.97
1139,2/20/2004,45.17
1138,2/19/2004,44.65
1137,2/18/2004,44.87
1136,2/17/2004,45.53
1135,2/13/2004,46.38
1134,2/12/2004,47.06
1133,2/11/2004,47.14
1132,2/10/2004,45.59
1131,2/9/2004,45.86
1130,2/6/2004,46.35
1129,2/5/2004,46.04
1128,2/4/2004,45.39
1127,2/3/2004,44.94
1126,2/2/2004,48.27
1125,1/30/2004,50.4
1124,1/29/2004,49.22
1123,1/28/2004,51.96
1122,1/27/2004,55.74
1121,1/26/2004,57.03
1120,1/23/2004,57.11
1119,1/22/2004,57.18
1118,1/21/2004,56.2
1117,1/20/2004,56.61
1116,1/16/2004,55.72
1115,1/15/2004,56.18
1114,1/14/2004,55.8
1113,1/13/2004,54.91
1112,1/12/2004,52.95
1111,1/9/2004,51.59
1110,1/8/2004,50.24
1109,1/7/2004,51.9
1108,1/6/2004,53.03
1107,1/5/2004,53.27
1106,1/2/2004,51.9
1105,12/31/2003,52.62
1104,12/30/2003,52.83
1103,12/29/2003,53.47
1102,12/26/2003,53.47
1101,12/24/2003,53.32
1100,12/23/2003,52.48
1099,12/22/2003,49.89
1098,12/19/2003,49.24
1097,12/18/2003,48.75
1096,12/17/2003,47.58
1095,12/16/2003,49.5
1094,12/15/2003,50.41
1093,12/12/2003,50.99
1092,12/11/2003,50.8
1091,12/10/2003,49.2
1090,12/9/2003,49.34
1089,12/8/2003,51.08
1088,12/5/2003,51.56
1087,12/4/2003,51.8
1086,12/3/2003,51.51
1085,12/2/2003,53.93
1084,12/1/2003,54.65
1083,11/28/2003,53.97
1082,11/26/2003,52.96
1081,11/25/2003,52.47
1080,11/24/2003,51.33
1079,11/21/2003,48.58
1078,11/20/2003,48.85
1077,11/19/2003,49.53
1076,11/18/2003,48.5
1075,11/17/2003,50.36
1074,11/14/2003,52.45
1073,11/13/2003,54.8
1072,11/12/2003,54.13
1071,11/11/2003,52.23
1070,11/10/2003,51.98
1069,11/7/2003,54.31
1068,11/6/2003,54.99
1067,11/5/2003,56.74
1066,11/4/2003,56.86
1065,11/3/2003,56.74
1064,10/31/2003,54.43
1063,10/30/2003,55.83
1062,10/29/2003,56.69
